"@timestamp",message,"kubernetes.pod.name"
"Feb 7, 2024 @ 10:32:15.204","2024-02-07 09:32:15 INFO  Lag:82 - total lag 224",controllerandscaler
"Feb 7, 2024 @ 10:32:14.192","2024-02-07 09:32:14 INFO  Lag:82 - total lag 222",controllerandscaler
"Feb 7, 2024 @ 10:32:13.086","2024-02-07 09:32:13 INFO  Lag:82 - total lag 165",controllerandscaler
"Feb 7, 2024 @ 10:32:12.073","2024-02-07 09:32:12 INFO  Lag:82 - total lag 278",controllerandscaler
"Feb 7, 2024 @ 10:32:11.060","2024-02-07 09:32:11 INFO  Lag:82 - total lag 272",controllerandscaler
"Feb 7, 2024 @ 10:32:10.045","2024-02-07 09:32:10 INFO  Lag:82 - total lag 261",controllerandscaler
"Feb 7, 2024 @ 10:32:09.031","2024-02-07 09:32:09 INFO  Lag:82 - total lag 230",controllerandscaler
"Feb 7, 2024 @ 10:32:08.016","2024-02-07 09:32:08 INFO  Lag:82 - total lag 275",controllerandscaler
"Feb 7, 2024 @ 10:32:07.042","2024-02-07 09:32:07 INFO  Lag:82 - total lag 242",controllerandscaler
"Feb 7, 2024 @ 10:32:05.989","2024-02-07 09:32:05 INFO  Lag:82 - total lag 188",controllerandscaler
"Feb 7, 2024 @ 10:32:04.979","2024-02-07 09:32:04 INFO  Lag:82 - total lag 157",controllerandscaler
"Feb 7, 2024 @ 10:32:03.675","2024-02-07 09:32:03 INFO  Lag:82 - total lag 265",controllerandscaler
"Feb 7, 2024 @ 10:32:02.663","2024-02-07 09:32:02 INFO  Lag:82 - total lag 191",controllerandscaler
"Feb 7, 2024 @ 10:32:01.648","2024-02-07 09:32:01 INFO  Lag:82 - total lag 6",controllerandscaler
"Feb 7, 2024 @ 10:32:00.631","2024-02-07 09:32:00 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:59.574","2024-02-07 09:31:59 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:58.560","2024-02-07 09:31:58 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:57.550","2024-02-07 09:31:57 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:56.537","2024-02-07 09:31:56 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:55.523","2024-02-07 09:31:55 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:54.511","2024-02-07 09:31:54 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:53.496","2024-02-07 09:31:53 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:52.470","2024-02-07 09:31:52 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:51.455","2024-02-07 09:31:51 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:50.440","2024-02-07 09:31:50 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:49.428","2024-02-07 09:31:49 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:48.412","2024-02-07 09:31:48 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:47.400","2024-02-07 09:31:47 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:46.386","2024-02-07 09:31:46 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:45.370","2024-02-07 09:31:45 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:44.357","2024-02-07 09:31:44 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:43.343","2024-02-07 09:31:43 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:42.328","2024-02-07 09:31:42 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:41.318","2024-02-07 09:31:41 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:40.300","2024-02-07 09:31:40 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:39.234","2024-02-07 09:31:39 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:38.219","2024-02-07 09:31:38 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:37.198","2024-02-07 09:31:37 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:36.174","2024-02-07 09:31:36 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:35.158","2024-02-07 09:31:35 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:34.144","2024-02-07 09:31:34 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:33.129","2024-02-07 09:31:33 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:32.110","2024-02-07 09:31:32 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:31.095","2024-02-07 09:31:31 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:30.080","2024-02-07 09:31:30 INFO  Lag:82 - total lag 11",controllerandscaler
"Feb 7, 2024 @ 10:31:29.066","2024-02-07 09:31:29 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:28.050","2024-02-07 09:31:28 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:27.036","2024-02-07 09:31:27 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:26.021","2024-02-07 09:31:26 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:25.005","2024-02-07 09:31:25 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:23.995","2024-02-07 09:31:23 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:22.978","2024-02-07 09:31:22 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:21.966","2024-02-07 09:31:21 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:20.949","2024-02-07 09:31:20 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:19.936","2024-02-07 09:31:19 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:18.920","2024-02-07 09:31:18 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:17.905","2024-02-07 09:31:17 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:16.890","2024-02-07 09:31:16 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:15.875","2024-02-07 09:31:15 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:14.863","2024-02-07 09:31:14 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:13.852","2024-02-07 09:31:13 INFO  Lag:82 - total lag 56",controllerandscaler
"Feb 7, 2024 @ 10:31:12.838","2024-02-07 09:31:12 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:11.824","2024-02-07 09:31:11 INFO  Lag:82 - total lag 61",controllerandscaler
"Feb 7, 2024 @ 10:31:10.812","2024-02-07 09:31:10 INFO  Lag:82 - total lag 59",controllerandscaler
"Feb 7, 2024 @ 10:31:09.797","2024-02-07 09:31:09 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:31:08.782","2024-02-07 09:31:08 INFO  Lag:82 - total lag 55",controllerandscaler
"Feb 7, 2024 @ 10:31:07.766","2024-02-07 09:31:07 INFO  Lag:82 - total lag 58",controllerandscaler
"Feb 7, 2024 @ 10:31:06.751","2024-02-07 09:31:06 INFO  Lag:82 - total lag 106",controllerandscaler
"Feb 7, 2024 @ 10:31:05.736","2024-02-07 09:31:05 INFO  Lag:82 - total lag 115",controllerandscaler
"Feb 7, 2024 @ 10:31:04.722","2024-02-07 09:31:04 INFO  Lag:82 - total lag 121",controllerandscaler
"Feb 7, 2024 @ 10:31:03.711","2024-02-07 09:31:03 INFO  Lag:82 - total lag 98",controllerandscaler
"Feb 7, 2024 @ 10:31:02.696","2024-02-07 09:31:02 INFO  Lag:82 - total lag 113",controllerandscaler
"Feb 7, 2024 @ 10:31:01.686","2024-02-07 09:31:01 INFO  Lag:82 - total lag 110",controllerandscaler
"Feb 7, 2024 @ 10:31:00.674","2024-02-07 09:31:00 INFO  Lag:82 - total lag 110",controllerandscaler
"Feb 7, 2024 @ 10:30:59.660","2024-02-07 09:30:59 INFO  Lag:82 - total lag 113",controllerandscaler
"Feb 7, 2024 @ 10:30:58.647","2024-02-07 09:30:58 INFO  Lag:82 - total lag 139",controllerandscaler
"Feb 7, 2024 @ 10:30:57.642","2024-02-07 09:30:57 INFO  Lag:82 - total lag 123",controllerandscaler
"Feb 7, 2024 @ 10:30:56.624","2024-02-07 09:30:56 INFO  Lag:82 - total lag 119",controllerandscaler
"Feb 7, 2024 @ 10:30:55.608","2024-02-07 09:30:55 INFO  Lag:82 - total lag 139",controllerandscaler
"Feb 7, 2024 @ 10:30:54.595","2024-02-07 09:30:54 INFO  Lag:82 - total lag 121",controllerandscaler
"Feb 7, 2024 @ 10:30:53.582","2024-02-07 09:30:53 INFO  Lag:82 - total lag 115",controllerandscaler
"Feb 7, 2024 @ 10:30:52.571","2024-02-07 09:30:52 INFO  Lag:82 - total lag 143",controllerandscaler
"Feb 7, 2024 @ 10:30:51.576","2024-02-07 09:30:51 INFO  Lag:82 - total lag 154",controllerandscaler
"Feb 7, 2024 @ 10:30:50.197","2024-02-07 09:30:50 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:49.182","2024-02-07 09:30:49 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:48.167","2024-02-07 09:30:48 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:47.153","2024-02-07 09:30:47 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:46.139","2024-02-07 09:30:46 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:45.125","2024-02-07 09:30:45 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:44.110","2024-02-07 09:30:44 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:43.100","2024-02-07 09:30:43 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:42.078","2024-02-07 09:30:42 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:41.064","2024-02-07 09:30:41 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:40.050","2024-02-07 09:30:40 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:39.035","2024-02-07 09:30:39 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:38.017","2024-02-07 09:30:38 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:37.010","2024-02-07 09:30:37 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:35.986","2024-02-07 09:30:35 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:34.972","2024-02-07 09:30:34 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:33.959","2024-02-07 09:30:33 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:32.904","2024-02-07 09:30:32 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:31.887","2024-02-07 09:30:31 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:30.871","2024-02-07 09:30:30 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:29.854","2024-02-07 09:30:29 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:28.841","2024-02-07 09:30:28 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:27.826","2024-02-07 09:30:27 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:26.854","2024-02-07 09:30:26 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:25.798","2024-02-07 09:30:25 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:24.781","2024-02-07 09:30:24 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:23.760","2024-02-07 09:30:23 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:22.743","2024-02-07 09:30:22 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:21.735","2024-02-07 09:30:21 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:20.712","2024-02-07 09:30:20 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:19.726","2024-02-07 09:30:19 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:18.420","2024-02-07 09:30:18 INFO  Lag:82 - total lag 196",controllerandscaler
"Feb 7, 2024 @ 10:30:17.406","2024-02-07 09:30:17 INFO  Lag:82 - total lag 210",controllerandscaler
"Feb 7, 2024 @ 10:30:16.390","2024-02-07 09:30:16 INFO  Lag:82 - total lag 224",controllerandscaler
"Feb 7, 2024 @ 10:30:15.376","2024-02-07 09:30:15 INFO  Lag:82 - total lag 467",controllerandscaler
"Feb 7, 2024 @ 10:30:14.365","2024-02-07 09:30:14 INFO  Lag:82 - total lag 197",controllerandscaler
"Feb 7, 2024 @ 10:30:13.190","2024-02-07 09:30:13 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:11.724","2024-02-07 09:30:11 INFO  Lag:82 - total lag 41",controllerandscaler
"Feb 7, 2024 @ 10:30:10.709","2024-02-07 09:30:10 INFO  Lag:82 - total lag 20",controllerandscaler
"Feb 7, 2024 @ 10:30:09.734","2024-02-07 09:30:09 INFO  Lag:82 - total lag 94",controllerandscaler
"Feb 7, 2024 @ 10:30:08.684","2024-02-07 09:30:08 INFO  Lag:82 - total lag 59",controllerandscaler
"Feb 7, 2024 @ 10:30:07.671","2024-02-07 09:30:07 INFO  Lag:82 - total lag 86",controllerandscaler
"Feb 7, 2024 @ 10:30:06.657","2024-02-07 09:30:06 INFO  Lag:82 - total lag 36",controllerandscaler
"Feb 7, 2024 @ 10:30:05.642","2024-02-07 09:30:05 INFO  Lag:82 - total lag 135",controllerandscaler
"Feb 7, 2024 @ 10:30:04.264","2024-02-07 09:30:04 INFO  Lag:82 - total lag 241",controllerandscaler
"Feb 7, 2024 @ 10:30:03.249","2024-02-07 09:30:03 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:02.234","2024-02-07 09:30:02 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:01.220","2024-02-07 09:30:01 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:30:00.204","2024-02-07 09:30:00 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:59.193","2024-02-07 09:29:59 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:58.176","2024-02-07 09:29:58 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:57.162","2024-02-07 09:29:57 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:56.148","2024-02-07 09:29:56 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:55.133","2024-02-07 09:29:55 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:54.120","2024-02-07 09:29:54 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:53.115","2024-02-07 09:29:53 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:52.090","2024-02-07 09:29:52 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:51.076","2024-02-07 09:29:51 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:50.060","2024-02-07 09:29:50 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:49.061","2024-02-07 09:29:49 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:48.029","2024-02-07 09:29:48 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:47.013","2024-02-07 09:29:47 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:45.996","2024-02-07 09:29:45 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:44.982","2024-02-07 09:29:44 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:43.971","2024-02-07 09:29:43 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:42.956","2024-02-07 09:29:42 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:41.936","2024-02-07 09:29:41 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:40.920","2024-02-07 09:29:40 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:39.904","2024-02-07 09:29:39 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:38.888","2024-02-07 09:29:38 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:37.872","2024-02-07 09:29:37 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:36.856","2024-02-07 09:29:36 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:35.843","2024-02-07 09:29:35 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:34.826","2024-02-07 09:29:34 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:33.814","2024-02-07 09:29:33 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:32.798","2024-02-07 09:29:32 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:31.782","2024-02-07 09:29:31 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:30.765","2024-02-07 09:29:30 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:29.747","2024-02-07 09:29:29 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:28.735","2024-02-07 09:29:28 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:27.718","2024-02-07 09:29:27 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:26.705","2024-02-07 09:29:26 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:25.688","2024-02-07 09:29:25 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:24.666","2024-02-07 09:29:24 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:23.616","2024-02-07 09:29:23 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:22.603","2024-02-07 09:29:22 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:21.589","2024-02-07 09:29:21 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:20.561","2024-02-07 09:29:20 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:19.545","2024-02-07 09:29:19 INFO  Lag:82 - total lag 2",controllerandscaler
"Feb 7, 2024 @ 10:29:18.512","2024-02-07 09:29:18 INFO  Lag:82 - total lag 45",controllerandscaler
"Feb 7, 2024 @ 10:29:17.491","2024-02-07 09:29:17 INFO  Lag:82 - total lag 100",controllerandscaler
"Feb 7, 2024 @ 10:29:16.475","2024-02-07 09:29:16 INFO  Lag:82 - total lag 90",controllerandscaler
"Feb 7, 2024 @ 10:29:15.459","2024-02-07 09:29:15 INFO  Lag:82 - total lag 96",controllerandscaler
"Feb 7, 2024 @ 10:29:14.445","2024-02-07 09:29:14 INFO  Lag:82 - total lag 98",controllerandscaler
"Feb 7, 2024 @ 10:29:13.428","2024-02-07 09:29:13 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:29:12.414","2024-02-07 09:29:12 INFO  Lag:82 - total lag 14",controllerandscaler
"Feb 7, 2024 @ 10:29:11.399","2024-02-07 09:29:11 INFO  Lag:82 - total lag 101",controllerandscaler
"Feb 7, 2024 @ 10:29:10.386","2024-02-07 09:29:10 INFO  Lag:82 - total lag 169",controllerandscaler
"Feb 7, 2024 @ 10:29:09.322","2024-02-07 09:29:09 INFO  Lag:82 - total lag 109",controllerandscaler
"Feb 7, 2024 @ 10:29:08.308","2024-02-07 09:29:08 INFO  Lag:82 - total lag 157",controllerandscaler
"Feb 7, 2024 @ 10:29:07.295","2024-02-07 09:29:07 INFO  Lag:82 - total lag 158",controllerandscaler
"Feb 7, 2024 @ 10:29:06.277","2024-02-07 09:29:06 INFO  Lag:82 - total lag 169",controllerandscaler
"Feb 7, 2024 @ 10:29:05.260","2024-02-07 09:29:05 INFO  Lag:82 - total lag 151",controllerandscaler
"Feb 7, 2024 @ 10:29:04.229","2024-02-07 09:29:04 INFO  Lag:82 - total lag 163",controllerandscaler
"Feb 7, 2024 @ 10:29:03.185","2024-02-07 09:29:03 INFO  Lag:82 - total lag 158",controllerandscaler
"Feb 7, 2024 @ 10:29:01.967","2024-02-07 09:29:01 INFO  Lag:82 - total lag 208",controllerandscaler
"Feb 7, 2024 @ 10:29:00.958","2024-02-07 09:29:00 INFO  Lag:82 - total lag 206",controllerandscaler
"Feb 7, 2024 @ 10:28:59.946","2024-02-07 09:28:59 INFO  Lag:82 - total lag 185",controllerandscaler
"Feb 7, 2024 @ 10:28:58.925","2024-02-07 09:28:58 INFO  Lag:82 - total lag 46",controllerandscaler
"Feb 7, 2024 @ 10:28:57.910","2024-02-07 09:28:57 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:28:56.897","2024-02-07 09:28:56 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:28:55.882","2024-02-07 09:28:55 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:28:54.871","2024-02-07 09:28:54 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:28:53.858","2024-02-07 09:28:53 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:28:52.842","2024-02-07 09:28:52 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:28:51.825","2024-02-07 09:28:51 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:28:50.808","2024-02-07 09:28:50 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:28:49.792","2024-02-07 09:28:49 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:28:48.788","2024-02-07 09:28:48 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:28:47.760","2024-02-07 09:28:47 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:28:46.743","2024-02-07 09:28:46 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:28:45.726","2024-02-07 09:28:45 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:28:44.707","2024-02-07 09:28:44 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:28:43.693","2024-02-07 09:28:43 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:28:42.674","2024-02-07 09:28:42 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:28:41.656","2024-02-07 09:28:41 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:28:40.639","2024-02-07 09:28:40 INFO  Lag:82 - total lag 0",controllerandscaler
